year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state_cd,Region,Division,State
2024,11,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",41,6,1.22,0.91,3.3,0,0.57,1,0,266,147,42,64,0,13,CA,West,Pacific,California
2024,11,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",28,8,3.28,0,1.41,0,3.3,3,1,356,134,0,37,0,185,AK,West,Pacific,Alaska
2024,11,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",172,51,9.81,0,14.32,0,26.87,9,1,3225,851,0,529,0,1845,WA,West,Pacific,Washington
2024,11,QX,Horizon Air,PDX,"Portland, OR: Portland International",1118,119,32.37,0.8,34.5,0,51.34,10,0,5707,1540,23,919,0,3225,OR,West,Pacific,Oregon
2024,11,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",92,11,4.26,0,1.26,0,5.49,0,0,411,100,0,37,0,274,AZ,West,Mountain,Arizona
2024,11,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",51,6,0.92,0,1.08,0,4,0,0,138,22,0,18,0,98,WA,West,Pacific,Washington
2024,11,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",23,6,1.56,0.28,2.3,0,1.86,1,0,265,117,11,53,0,84,CA,West,Pacific,California
2024,11,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",99,11,3.07,1,1.47,0,5.46,3,0,571,98,47,43,0,383,WA,West,Pacific,Washington
2024,11,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",171,24,5.86,0,4.97,0,13.17,3,0,1369,323,0,150,0,896,OR,West,Pacific,Oregon
2024,11,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",88,9,3.31,0.91,2.78,0,2,0,0,340,139,51,57,0,93,NV,West,Mountain,Nevada
2024,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",71,30,8.25,1,9.47,0,11.27,4,0,1848,471,202,330,0,845,CA,West,Pacific,California
2024,11,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",38,4,1.84,0,1.16,0,1,0,0,172,109,0,32,0,31,CA,West,Pacific,California
2024,11,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1615,196,37.3,2.73,84.19,2.62,69.17,24,3,10517,3023,536,2279,63,4616,WA,West,Pacific,Washington
2024,11,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",151,47,5.78,0,26.51,0,14.71,4,7,3581,336,0,1992,0,1253,CA,West,Pacific,California
2024,11,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",110,12,2.71,0,5.49,0,3.8,1,0,454,90,0,274,0,90,CA,West,Pacific,California
2024,11,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",110,13,4.54,0,3.72,0,4.74,0,0,402,163,0,91,0,148,CA,West,Pacific,California
2024,11,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",29,6,2,0,1.26,0,2.74,0,0,406,65,0,41,0,300,CA,West,Pacific,California
2024,11,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",71,13,1.69,0,6.53,0,4.78,0,0,450,62,0,162,0,226,CA,West,Pacific,California
2024,11,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,West,Mountain,Idaho
2024,11,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",58,10,1.22,2.86,1.7,0,4.21,2,0,459,31,183,66,0,179,WA,West,Pacific,Washington
2024,11,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",174,31,8.04,0.56,11.59,0,10.82,1,0,1974,462,56,576,0,880,NM,West,Mountain,New Mexico
2024,11,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",30,7,0.49,0.26,1.98,0,4.27,0,0,446,19,15,73,0,339,NY,Northeast,Mid-Atlantic,New York
2024,11,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",37,6,2.22,0.29,1.4,0,2.1,0,0,176,57,9,44,0,66,AK,West,Pacific,Alaska
2024,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616,91,29.09,2.54,28.39,0,30.98,2,1,5335,1637,151,1127,0,2420,GA,South,South Atlantic,Georgia
2024,11,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",879,160,47.48,1.29,54.41,0,56.83,2,4,10163,2646,176,2532,0,4809,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",168,28,5.51,0.04,16.55,0,5.9,1,1,1675,481,5,643,0,546,CT,Northeast,New England,Connecticut
2024,11,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",59,10,2.97,0,3.05,0,3.99,0,0,569,192,0,170,0,207,MT,West,Mountain,Montana
2024,11,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",542,94,26.33,2.04,36.5,0,29.13,0,0,6017,1212,193,1465,0,3147,TN,South,East South Central,Tennessee
2024,11,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",117,23,2.64,0.29,9.68,0,10.39,0,0,1678,143,27,486,0,1022,ID,West,Mountain,Idaho
2024,11,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1075,216,65.42,5.05,75.93,0,69.6,0,2,14162,3450,543,3606,0,6563,MA,Northeast,New England,Massachusetts
2024,11,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",88,26,5.7,0.47,4.15,0,15.68,0,0,1714,356,112,164,0,1082,VT,Northeast,New England,Vermont
2024,11,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",84,30,10.61,0.3,5.91,0,13.17,0,0,1561,499,18,293,0,751,NY,Northeast,Mid-Atlantic,New York
2024,11,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",203,39,10.39,1.16,10,0,17.46,4,0,2721,559,70,442,0,1650,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",298,37,13.94,0.61,15.37,0,7.08,0,0,1823,864,65,602,0,292,MD,South,South Atlantic,Maryland
2024,11,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",82,17,2.97,0.59,6.62,0,6.83,0,0,1014,98,33,460,0,423,MT,West,Mountain,Montana
2024,11,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",175,36,14.46,0.03,10.6,0,10.91,0,0,2853,1062,5,729,0,1057,SC,South,South Atlantic,South Carolina
2024,11,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",88,22,6.03,1.03,7.77,0,7.17,0,0,1354,348,110,373,0,523,IA,Midwest,West North Central,Iowa
2024,11,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",635,78,24.71,2.83,25.32,0,25.14,1,0,4287,1390,179,930,0,1788,OH,Midwest,East North Central,Ohio
2024,11,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",346,62,17.35,0.01,31.78,0,12.86,0,0,3128,756,1,1232,0,1139,NC,South,South Atlantic,North Carolina
2024,11,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",226,39,10.27,0.95,15.08,0,12.7,0,1,2033,401,92,596,0,944,OH,Midwest,East North Central,Ohio
2024,11,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",87,14,1.8,0.28,6.65,0,5.27,4,0,795,142,22,252,0,379,CO,West,Mountain,Colorado
2024,11,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",143,33,7.26,0.54,16.38,0,8.82,0,0,1775,342,39,555,0,839,OH,Midwest,East North Central,Ohio
2024,11,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",499,76,29.42,2.8,22.27,0,21.5,0,1,4175,1451,168,1042,0,1514,DC,South,South Atlantic,District of Columbia
2024,11,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8315,1228,345.72,20.52,416.68,0,445.09,33,5,77386,23222,1688,16320,0,36156,CO,West,Mountain,Colorado
2024,11,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",771,149,37.5,3.73,69.64,0,38.13,2,8,10937,1793,345,4723,0,4076,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",59,11,4.68,0.96,4.48,0,0.87,0,0,750,378,98,203,0,71,CO,West,Mountain,Colorado
2024,11,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",188,33,11.59,0,10.34,0,11.07,0,0,1840,768,0,395,0,677,IA,Midwest,West North Central,Iowa
2024,11,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",214,30,13.04,0.8,5.17,0,10.99,0,0,2089,687,56,277,0,1069,MI,Midwest,East North Central,Michigan
2024,11,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",59,12,3.22,0.42,5.67,0,2.69,0,0,771,144,33,357,0,237,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",119,24,7.38,0.82,5.28,0,10.52,0,0,1232,354,53,250,0,575,OR,West,Pacific,Oregon
2024,11,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5824,1565,217.69,30.03,1023.08,0,294.2,22,12,129175,18738,2589,80537,0,27311,NJ,Northeast,Mid-Atlantic,New Jersey
2024,11,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",60,8,1.27,0.46,4.14,0,2.13,0,0,621,154,21,226,0,220,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,FAR,"Fargo, ND: Hector International",29,5,1.45,0,0.74,0,2.8,1,0,364,116,0,62,0,186,ND,Midwest,West North Central,North Dakota
2024,11,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",29,5,1,0.16,2.33,0,1.51,0,0,251,44,12,104,0,91,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",59,10,2.65,0.67,4.77,0,1.91,0,1,669,206,40,264,0,159,MT,West,Mountain,Montana
2024,11,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",715,93,26.06,2.11,29.74,0,35.09,1,0,5622,1589,153,1204,0,2676,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",70,10,0.31,1,3.44,0,5.25,1,0,471,19,19,195,0,238,SD,Midwest,West North Central,South Dakota
2024,11,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",59,11,2.81,1.48,5.86,0,0.85,0,0,390,91,78,189,0,32,WA,West,Pacific,Washington
2024,11,UA,United Air Lines Network,GJT,"Grand Junction, CO: Grand Junction Regional",60,10,3,0,3.11,0,3.89,0,0,724,166,0,252,0,306,CO,West,Mountain,Colorado
2024,11,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",132,21,6.25,0.77,6.49,0,7.49,0,0,1686,503,149,420,0,614,MI,Midwest,East North Central,Michigan
2024,11,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",30,8,6.72,0,0.63,0,0.65,0,0,476,398,0,24,0,54,SC,South,South Atlantic,South Carolina
2024,11,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",379,64,32.49,0.32,17.76,0,13.43,0,2,4063,2292,11,552,0,1208,HI,West,Pacific,Hawaii
2024,11,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2844,293,113,2.19,70.95,0,106.86,11,1,18651,7472,170,2500,0,8509,DC,South,South Atlantic,District of Columbia
2024,11,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5700,676,206.35,6.09,256.73,0,206.83,18,2,44139,18061,381,8930,0,16767,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,11,5.37,0,2.9,0,2.73,0,0,615,284,0,150,0,181,KS,Midwest,West North Central,Kansas
2024,11,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",185,31,8.85,0.14,10.2,0,11.82,1,0,1780,476,13,506,0,785,IN,Midwest,East North Central,Indiana
2024,11,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",59,12,2.45,2.27,4.09,0,3.2,0,1,870,201,199,226,0,244,WY,West,Mountain,Wyoming
2024,11,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",334,70,16.81,0.43,37.29,0,15.47,0,1,3125,813,74,1197,0,1041,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",104,15,7.44,1.51,2.17,0,3.88,1,0,1384,844,58,54,0,428,HI,West,Pacific,Hawaii
2024,11,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1281,215,74.07,3.18,64.16,0,73.6,4,2,13260,4717,193,2859,0,5491,NV,West,Mountain,Nevada
2024,11,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2381,362,133.97,5.87,115.96,0,106.21,14,5,23548,9068,211,4138,0,10131,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",675,106,25.79,3.19,51.92,0,25.1,1,0,6651,1377,290,2656,0,2328,NY,Northeast,Mid-Atlantic,New York
2024,11,UA,United Air Lines Network,LIH,"Lihue, HI: Lihue Airport",95,10,1.97,0.96,5.25,0,1.82,0,1,545,52,23,188,0,282,HI,West,Pacific,Hawaii
2024,11,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",258,40,7.78,2.63,15.98,0,13.61,0,0,2364,335,143,918,0,968,MO,Midwest,West North Central,Missouri
2024,11,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1175,168,64.34,2.59,43.6,0,57.47,3,0,10283,3040,200,1844,0,5199,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",30,8,4.02,0,1.64,0,2.34,0,0,362,103,0,87,0,172,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",118,27,7.38,0.43,10.47,0,8.72,0,0,1512,370,44,539,0,559,TN,South,East South Central,Tennessee
2024,11,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",30,2,0.83,0,0.2,0,0.97,0,0,47,13,0,3,0,31,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",88,16,2.73,2.09,6.17,0,5.01,0,2,679,121,91,272,0,195,OR,West,Pacific,Oregon
2024,11,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",561,90,26.22,0.79,33.28,0,29.71,0,0,4814,1247,78,1587,0,1902,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",29,6,0.56,0.63,2.95,0,1.86,0,0,386,33,85,187,0,81,WI,Midwest,East North Central,Wisconsin
2024,11,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",145,40,12.92,0,13.42,0,13.66,0,0,2180,677,0,730,0,773,WI,Midwest,East North Central,Wisconsin
2024,11,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",59,8,2.17,1.06,3.82,0,0.94,0,0,474,110,64,183,0,117,MT,West,Mountain,Montana
2024,11,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",443,64,22.92,1.71,16.46,0,22.91,1,0,3884,980,72,637,0,2195,MN,Midwest,West North Central,Minnesota
2024,11,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",613,86,25.67,1,26.45,0,32.88,0,0,5494,1850,28,1186,0,2430,LA,South,West South Central,Louisiana
2024,11,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",59,13,3.21,1.03,5.96,0,2.79,0,0,636,155,82,224,0,175,CO,West,Mountain,Colorado
2024,11,UA,United Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",30,1,0.76,0,0.24,0,0,0,0,63,48,0,15,0,0,SC,South,South Atlantic,South Carolina
2024,11,UA,United Air Lines Network,OGG,"Kahului, HI: Kahului Airport",141,27,8.43,0.72,10.2,0,7.66,1,0,1585,377,54,274,0,880,HI,West,Pacific,Hawaii
2024,11,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",244,55,13.79,0.76,16.92,0,23.53,1,0,3262,601,34,838,0,1789,NE,Midwest,West North Central,Nebraska
2024,11,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",119,23,4.03,1.12,8.14,0,9.71,0,0,1164,243,52,283,0,586,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7178,1163,306.27,7.63,544.77,0,304.32,12,2,65393,20554,590,18251,0,25998,IL,Midwest,East North Central,Illinois
2024,11,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",170,23,9.02,0,7.6,0,6.38,1,0,1759,434,0,791,0,534,VA,South,South Atlantic,Virginia
2024,11,UA,United Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",291,44,15.02,0,12.02,0,16.96,0,0,2499,720,0,538,0,1241,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",550,86,29.93,0.95,21.15,0,33.97,2,0,4643,1312,41,683,0,2607,OR,West,Pacific,Oregon
2024,11,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",340,59,17.15,1.2,20.34,0,20.31,0,0,3571,1292,65,769,0,1445,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",962,158,39.67,2.69,52.85,0,62.79,3,1,9482,2411,200,1919,0,4952,AZ,West,Mountain,Arizona
2024,11,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",261,32,7.76,0.21,13.55,0,10.48,0,0,1480,282,17,557,0,624,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",31,1,0.06,0,0,0,0.94,0,0,50,3,0,0,0,47,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",129,20,5.76,0.85,5.86,0,7.53,0,1,1261,277,79,262,0,643,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,PWM,"Portland, ME: Portland International Jetport",46,14,3.06,0,4.39,0,6.55,0,0,1443,646,0,235,0,562,ME,Northeast,New England,Maine
2024,11,UA,United Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",30,5,1.76,0,1.67,0,1.56,0,0,587,309,0,104,0,174,SD,Midwest,West North Central,South Dakota
2024,11,UA,United Air Lines Network,RDM,"Bend/Redmond, OR: Roberts Field",90,12,2.81,0.7,4.48,0,4.01,0,0,621,103,59,203,0,256,OR,West,Pacific,Oregon
2024,11,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",536,93,29.74,0.6,29.15,0,33.51,0,0,5432,1731,47,1231,0,2423,NC,South,South Atlantic,North Carolina
2024,11,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",60,14,5.96,0,7.15,0,0.89,0,0,583,240,0,184,0,159,VA,South,South Atlantic,Virginia
2024,11,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",169,35,15.45,0.75,11.32,0,7.47,0,2,1942,849,49,425,0,619,NV,West,Mountain,Nevada
2024,11,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",89,23,3.78,0.46,4.78,0,13.97,0,0,1600,229,26,155,0,1190,NY,Northeast,Mid-Atlantic,New York
2024,11,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",465,75,19.18,2.26,25.58,0,27.98,0,0,4634,1009,167,1361,0,2097,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",875,150,37.49,5.22,67.64,0,39.65,1,1,8627,2120,542,2846,0,3119,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",494,82,31.6,0.98,25.53,0,23.89,1,2,4453,1717,104,1169,0,1463,TX,South,West South Central,Texas
2024,11,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",89,17,2.48,0,7.86,0,6.66,0,1,1044,206,0,403,0,435,GA,South,South Atlantic,Georgia
2024,11,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",146,35,6.44,2.85,11.46,0,14.26,0,1,2859,420,1094,358,0,987,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SBN,"South Bend, IN: South Bend International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,Midwest,East North Central,Indiana
2024,11,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",30,6,1.44,0,3.25,0,1.31,0,2,330,98,0,151,0,81,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",59,16,3.71,0,10.62,0,1.67,0,1,721,169,0,451,0,101,KY,South,East South Central,Kentucky
2024,11,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",709,108,29.69,2.33,34.83,0,41.15,1,0,5547,1482,120,1264,0,2681,WA,West,Pacific,Washington
2024,11,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4919,1164,229.95,19.87,656.47,0,257.71,33,5,93512,17182,2250,48517,0,25563,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",193,33,10.46,0.55,10.14,0,11.85,0,0,1804,696,54,369,0,685,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",228,42,17.05,0.73,8.04,0,16.18,0,0,2284,936,33,320,0,995,UT,West,Mountain,Utah
2024,11,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",357,60,20.86,1.31,20.37,0,17.46,0,0,2686,784,93,846,0,963,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",462,66,22.94,1.95,24.69,0,16.42,1,0,3289,994,309,755,0,1231,CA,West,Pacific,California
2024,11,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93,20,6.08,0,7.62,0,6.31,0,0,974,294,0,364,0,316,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",255,45,17.17,0,16.29,0,11.54,0,0,2329,777,0,605,0,947,MO,Midwest,West North Central,Missouri
2024,11,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",102,26,11.86,0,8.25,0,5.89,0,0,1320,592,0,282,0,446,NY,Northeast,Mid-Atlantic,New York
2024,11,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",730,95,25.95,0.88,28.78,0,39.39,1,1,6325,1846,63,1077,0,3339,FL,South,South Atlantic,Florida
2024,11,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",31,6,2,0.39,2.41,0,1.2,0,0,526,94,125,125,0,182,OK,South,West South Central,Oklahoma
2024,11,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",139,21,7.82,0.59,9.4,0,3.19,0,0,1230,496,44,475,0,215,AZ,West,Mountain,Arizona
2024,11,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",29,5,2.96,0,1.04,0,1,0,0,236,182,0,20,0,34,MI,Midwest,East North Central,Michigan
2024,11,UA,United Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",59,16,3.51,0.21,7.35,0,4.93,0,0,936,284,23,321,0,308,TN,South,East South Central,Tennessee
2024,11,UA,United Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",33,5,1.7,0,2.7,0,0.6,0,0,284,40,0,139,0,105,AR,South,West South Central,Arkansas
2024,11,WN,Southwest Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",961,133,39.07,1.75,29.47,0,62.71,6,0,6000,1454,164,998,0,3384,NM,West,Mountain,New Mexico
2024,11,WN,Southwest Airlines,ALB,"Albany, NY: Albany International",284,43,20.95,0,8.11,0,13.94,1,0,1820,862,0,320,0,638,NY,Northeast,Mid-Atlantic,New York
2024,11,WN,Southwest Airlines,AMA,"Amarillo, TX: Rick Husband Amarillo International",158,18,3.39,0.66,3.36,0,10.59,1,0,1312,276,93,160,0,783,TX,South,West South Central,Texas
2024,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2449,315,95.19,1.05,83.27,2.71,132.78,3,0,13868,4388,68,2670,53,6689,GA,South,South Atlantic,Georgia
2024,11,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3063,417,106.87,5.86,114.7,1.79,187.79,8,4,19215,4666,548,4368,39,9594,TX,South,West South Central,Texas
2024,11,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",343,67,26.43,0.88,7.95,0,31.74,0,0,2732,1014,79,304,0,1335,CT,Northeast,New England,Connecticut
2024,11,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",386,44,18.57,0,7.82,0,17.62,2,0,1834,882,0,292,0,660,AL,South,East South Central,Alabama
2024,11,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4237,479,147.17,2.39,61.39,3,265.05,10,0,23146,8064,143,2085,136,12718,TN,South,East South Central,Tennessee
2024,11,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",419,60,18.38,0,9.85,0,31.78,1,0,2254,546,0,273,0,1435,ID,West,Mountain,Idaho
2024,11,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",539,90,28.39,2.41,30.38,0,28.83,1,0,4801,1749,142,1572,0,1338,MA,Northeast,New England,Massachusetts
2024,11,WN,Southwest Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",424,66,36.05,0,6.62,0,23.32,0,0,3785,2339,0,211,0,1235,NY,Northeast,Mid-Atlantic,New York
2024,11,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",1655,232,66.24,0.48,50.63,0.39,114.26,6,2,10390,2884,20,1593,26,5867,CA,West,Pacific,California
2024,11,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5818,575,179.19,1.54,92.06,3.82,298.38,10,1,28573,10803,137,2732,86,14815,MD,South,South Atlantic,Maryland
2024,11,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",123,17,5.87,0,6.99,0,4.14,0,0,564,193,0,238,0,133,MT,West,Mountain,Montana
2024,11,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",251,40,18.14,0.51,2.67,0,18.68,0,0,1763,669,20,115,0,959,SC,South,South Atlantic,South Carolina
